id,PS_1
1842,121.2727273
1843,120.6727273
1844,119.38
1845,120.1136364
1846,118.3333333
1847,117.375
1848,118.075
1849,117.6511628
1850,118.6666667
1851,120.4
1852,121.72
1853,121.1
1854,122.4363636
1855,121.7954545
1856,120.55
1857,119.2727273
1858,84.975
1859,86.31818182
1860,84.83333333
1861,87.13636364
1862,85.92682927
1863,84.45454545
1864,84.91428571
1865,84.47368421
1866,84.55555556
1867,87.7
1868,89.76363636
1869,88.47272727
1870,87.22
1871,85.90909091
1872,89.20454545
1873,86.67567568
1874,93.05
1875,91.70454545
1876,90.475
1877,91.23636364
1878,89.9
1879,89.425
1880,90.68181818
1881,87.88636364
1882,87.34545455
1883,88.67272727
1884,85.9787234
1885,86.77272727
1886,85.5
1887,88.13636364
1888,94.1
1889,96.59090909
1890,93.54
1891,94.81818182
1892,95.54545455
1893,94.27272727
1894,95.03636364
1895,97.875
1896,100.45
1897,99.11363636
1898,97.34
1899,98.65454545
1900,96.10909091
1901,98.09090909
1902,90.8
1903,93.36363636
1904,92.06
1905,91.625
1906,92.86363636
1907,92.29090909
1908,91.08
1909,95.225
1910,96.34090909
1911,97.65909091
1912,94.62
1913,97.16363636
1914,95.89090909
1915,95.34090909
1916,93.75
1917,94.95454545
1918,94.47272727
1919,93.18
1920,91.43181818
1921,93.86363636
1922,92.625
1923,85.2
1924,84.22222222
1925,83.82608696
1926,84.68888889
1927,84.41666667
1928,85.34375
1929,88.75
1930,90.02272727
1931,89.52727273
1932,88.26
1933,89
1934,86.36363636
1935,90.31818182
1936,84.25454545
1937,85.5
1938,82.65
1939,83.69767442
1940,83.34615385
1941,86.78
1942,86.25
1943,85.02272727
1944,87.56818182
1945,86.94545455
1946,85.75510204
1947,84.8
1948,92.5
1949,89.85
1950,88.65909091
1951,91.18181818
1952,90.63636364
1953,89.36
1954,91.94545455
1955,82.76086957
1956,82.51851852
1957,82.16666667
1958,83.35714286
1959,84.3
1960,84
1961,85.15151515
1962,83.5
1963,84.76470588
1964,83.06122449
1965,88.5
1966,89.65909091
1967,87.9
1968,86.73170732
1969,86.12903226
1970,87.3
1971,88.10909091
1972,92.20454545
1973,91
1974,93.52272727
1975,93.01818182
1976,91.65454545
1977,90.4
1978,89.10909091
1979,90.8
1980,88.32727273
1981,89.58
1982,90.29090909
1983,87.74545455
1984,88.96
1985,87.20454545
1986,85.74
1987,84.49090909
1988,86.94545455
1989,83.97560976
1990,86.37254902
1991,85.07142857
1992,85.89473684
1993,92.52727273
1994,91.28
1995,90.7
1996,89.41818182
1997,91.94545455
1998,90.075
1999,88.81818182
2000,98.03636364
2001,97.47727273
2002,98.75
2003,96.225
2004,98.27272727
2005,95.68
2006,96.98181818
2007,100.4363636
2008,97.84
2009,98.56818182
2010,97.25
2011,99.90909091
2012,99.34545455
2013,96.72
2014,94.69090909
2015,96.54545455
2016,95.36
2017,94.775
2018,96.04545455
2019,95.50909091
2020,94.26
2021,92.625
2022,93.86363636
2023,93.36363636
2024,92.06
2025,91.58
2026,92.81818182
2027,94.12727273
2028,100.8363636
2029,98.925
2030,100.2954545
2031,101.0545455
2032,98.48
2033,99.72727273
2034,99.09090909
2035,97.04
2036,98.27272727
2037,95.29545455
2038,96.375
2039,97.65909091
2040,97.16363636
2041,95.94
2042,102.7272727
2043,103.38
2044,104.6363636
2045,101.5681818
2046,105.4
2047,104.0681818
2048,102.775
2049,94.42
2050,93.8
2051,95.03636364
2052,94.47272727
2053,95.74545455
2054,93.18
2055,91.43181818
2056,89.27272727
2057,87.38
2058,88.67272727
2059,86.78
2060,88.10909091
2061,86.25
2062,87.56818182
2063,93.70909091
2064,92.42
2065,91.21818182
2066,91.88
2067,90.63636364
2068,93.14545455
2069,89.98181818
2070,89.775
2071,90.52727273
2072,89.22
2073,88.62
2074,89.85454545
2075,87.38181818
2076,88.04
2077,92.87272727
2078,94.88636364
2079,92.34090909
2080,93.6
2081,93.08
2082,91.83636364
2083,94.4
2084,88.4
2085,89.69090909
2086,87.07272727
2087,87.78
2088,86.47272727
2089,87.175
2090,86.02272727
2091,90.94
2092,92.23636364
2093,90.26
2094,91.54545455
2095,89.03636364
2096,91
2097,88.5
2098,80.28125
2099,81.92727273
2100,83.22
2101,81.51219512
2102,82.62
2103,82.17857143
2104,81.33333333
2105,81.88888889
2106,79.79166667
2107,78.81818182
2108,79.66666667
2109,80.74418605
2110,81.74509804
2111,83.09090909
2112,85.49090909
2113,83.725
2114,82.5
2115,81.32432432
2116,85.02272727
2117,77.26666667
2118,77.125
2119,77.86206897
2120,77.33333333
2121,76.75
2122,84.21818182
2123,85.46
2124,82.87272727
2125,83.63636364
2126,86.09090909
2127,84.92
2128,84.32
2129,81.68
2130,80.4
2131,82.34545455
2132,81.02
2133,79.86792453
2134,80.52380952
2135,79.20408163
2136,78.47058824
2137,79.73469388
2138,79.11363636
2139,76.71052632
2140,77.86956522
2141,78.56410256
2142,76.11538462
2143,86.66
2144,85.38181818
2145,84.16363636
2146,87.94545455
2147,86.04
2148,84.81818182
2149,86.76363636
2150,83.375
2151,84.70454545
2152,81.61818182
2153,82.88
2154,82.28
2155,81.01818182
2156,83.54545455
2157,80.16363636
2158,79.63636364
2159,78.4
2160,79.09090909
2161,80.36
2162,77.82222222
2163,77.25531915
2164,122.6363636
2165,123.9
2166,124.5454545
2167,123.28
2168,122.0181818
2169,123.9318182
2170,121.4772727
2171,129.5454545
2172,132
2173,130.8
2174,130.22
2175,131.4727273
2176,128.3818182
2177,129.64
2178,126.95
2179,128.1590909
2180,127.6727273
2181,126.46
2182,128.9090909
2183,127.0909091
2184,125.84
2185,125.06
2186,123.7090909
2187,126.2545455
2188,125.7045455
2189,123.0681818
2190,124.35
2191,125.1090909
2192,131.2727273
2193,129.2909091
2194,126.8
2195,128.12
2196,130.0363636
2197,127.48
2198,128.7272727
2199,128
2200,125.5090909
2201,126.78
2202,126.2
2203,127.4363636
2204,124.9090909
2205,125.56
2206,133.66
2207,134.9818182
2208,131.8545455
2209,133.12
2210,134.3818182
2211,133.7818182
2212,132.46
2213,107.627907
2214,108.1666667
2215,105.86
2216,107.1636364
2217,107.8536585
2218,106.5853659
2219,106.0909091
2220,106.4
2221,105.8
2222,107.0217391
2223,104.56
2224,105.2545455
2225,106.4255319
2226,103.96
2227,108.1428571
2228,106.325
2229,108.6896552
2230,105.78
2231,108.1707317
2232,107
2233,105.14
2234,107.76
2235,119.8
2236,119.16
2237,118.1627907
2238,117.5116279
2239,118.64
2240,119.8545455
2241,121.6727273
2242,122.9
2243,124.1636364
2244,122.28
2245,123.5454545
2246,122.9090909
2247,124.2909091
2248,122.2181818
2249,120.98
2250,119.5714286
2251,120.34
2252,118.826087
2253,121.0181818
2254,122.0909091
2255,123.2909091
2256,122.8181818
2257,121.5675676
2258,120.1111111
2259,129.86
2260,131.1636364
2261,132.4727273
2262,129.28
2263,130.5090909
2264,128.66
2265,129.9454545
2266,128.36
2267,126.6818182
2268,129.1136364
2269,127.95
2270,128.6181818
2271,126.1272727
2272,127.38
2273,124.56
2274,125.8727273
2275,127.2181818
2276,125.3636364
2277,124.075
2278,123.54
2279,124.7272727
2280,130.94
2281,129.6909091
2282,132.2
2283,133.5454545
2284,133
2285,130.425
2286,131.6590909
2287,132.8
2288,134.0909091
2289,132.14
2290,133.3818182
2291,130.2727273
2292,132.8363636
2293,131.54
2294,137.8939394
2295,135.3787879
2296,136.6666667
2297,135.96
2298,134.7636364
2299,137.2181818
2300,135.36
2301,131.5757576
2302,130.2833333
2303,129.0454545
2304,129.56
2305,130.9090909
2306,128.3818182
2307,129.02
2308,109.3272727
2309,108.6909091
2310,107.44
2311,106.82
2312,108.1090909
2313,109
2314,107.5454545
2315,110.1764706
2316,109.6111111
2317,110.5636364
2318,109.36
2319,111.8666667
2320,108.7
2321,111.0285714
2322,109.9393939
2323,108.04
2324,115.6727273
2325,113.7636364
2326,112.48
2327,114.9736842
2328,113.1071429
2329,114
2330,116.8571429
2331,123.28
2332,122.5625
2333,122.7083333
2334,123.9090909
2335,126.4833333
2336,124.5454545
2337,125.84
2338,127.0545455
2339,125.26
2340,126.4909091
2341,127.8181818
2342,126.4814815
2343,124.525
2344,125.9074074
2345,123.875
2346,123.8666667
2347,122.9615385
2348,129.7272727
2349,128.9038462
2350,127.744186
2351,128.3818182
2352,127.16
2353,125.2121212
2354,127.7121212
2355,125.375
2356,130.9074074
2357,130.2909091
2358,132.8363636
2359,131.52
2360,129.7090909
2361,132.2
2362,130.96
2363,137.6153846
2364,138.8571429
2365,136.5555556
2366,137.3
2367,138.6
2368,134.5357143
2369,135.3454545
2370,134.04
2371,134.7454545
2372,136.0363636
2373,133.42
2374,131.3928571
2375,134
2376,132.4166667
2377,133.3921569
2378,132.14
2379,135.5
2380,74.84375
2381,76
2382,75.82352941
2383,74.66666667
2384,75.33333333
2385,75.80952381
2386,77.15909091
2387,75.21276596
2388,76.47826087
2389,74.22222222
2390,73.53846154
2391,76.5
2392,78.86046512
2393,75.81481481
2394,78.23636364
2395,79.5
2396,77.01923077
2397,76.32653061
2398,77.63636364
2399,84.54
2400,83.30188679
2401,82.67272727
2402,83.94
2403,85.14545455
2404,80.925
2405,82.09090909
2406,82.03076923
2407,80.13157895
2408,81.36842105
2409,80.76470588
2410,81.94594595
2411,81.42857143
2412,78.86
2413,85.75
2414,84.54545455
2415,83.31034483
2416,83.90909091
2417,85.12
2418,82.63636364
2419,85.72727273
2420,90.90909091
2421,89.6
2422,87.06060606
2423,90.2
2424,86.36363636
2425,88.98
2426,87.72727273
2427,91.56
2428,90.23636364
2429,90.86
2430,89.63636364
2431,89.03636364
2432,90.34
2433,88.39393939
2434,85.12
2435,83.89090909
2436,83.28571429
2437,84.58
2438,82.69090909
2439,83.98
2440,80.76666667
2441,86.38181818
2442,88.32727273
2443,85.8
2444,87
2445,87.74545455
2446,85.10909091
2447,86.4
2448,77.06060606
2449,78.63636364
2450,81.46
2451,80.18181818
2452,78.95744681
2453,78.16393443
2454,79.5
2455,77.575
2456,80
2457,82.62222222
2458,81.3030303
2459,79.4375
2460,82
2461,80.71153846
2462,77.7
2463,90.12727273
2464,91.45454545
2465,92.72
2466,93.34545455
2467,89.52727273
2468,90.85454545
2469,92.1
2470,88.27272727
2471,88.88
2472,87.6
2473,88.24
2474,86.94545455
2475,88.89090909
2476,87.72
2477,87.01666667
2478,86.32
2479,85.10909091
2480,83.82
2481,84.43636364
2482,85.66
2483,83.24
2484,92.78181818
2485,91.47272727
2486,95.23636364
2487,93.38333333
2488,94.66153846
2489,90.8030303
2490,92.10606061
2491,86.96363636
2492,88.28
2493,86.32727273
2494,87.64
2495,85.10638298
2496,85.6969697
2497,84.53571429
2498,91.46666667
2499,92.05454545
2500,90.78
2501,89.52727273
2502,90.16
2503,88.90909091
2504,89.5
2505,94
2506,93.33333333
2507,93.94545455
2508,93.36363636
2509,94.55
2510,93.98
2511,81.22222222
2512,81.87931034
2513,83.2037037
2514,82.6744186
2515,81.55555556
2516,82.02272727
2517,80.70833333
2518,84.8
2519,85.75
2520,83.625
2521,84.11764706
2522,82.26666667
2523,81.84615385
2524,86.33333333
2525,84.58333333
2526,85.74074074
2527,84.18181818
2528,85.14285714
2529,86.38333333
2530,101.9454545
2531,100.78
2532,103.3454545
2533,100.1
2534,101.3818182
2535,99.56
2536,102.1272727
2537,98.82
2538,98.18
2539,99.50909091
2540,96.90909091
2541,98.83636364
2542,97.6
2543,96.34545455
2544,96.78181818
2545,95.56
2546,98.18181818
2547,94.94
2548,96.16363636
2549,97.52727273
2550,95.65454545
2551,103.75
2552,103.2
2553,104.5090909
2554,101.96
2555,102.5818182
2556,103.8909091
2557,101.34
2558,101.7454545
2559,100.52
2560,101.25
2561,99.975
2562,99.36
2563,100.6727273
2564,100.0363636
2565,103.64
2566,106.1818182
2567,104.2363636
2568,105.5636364
2569,102.96
2570,102.475
2571,105.0454545
2572,97.24
2573,98.49090909
2574,97.83636364
2575,96.62
2576,97.36363636
2577,98.70454545
2578,96.125
2579,102.3333333
2580,101.66
2581,100.4727273
2582,102.9818182
2583,101.1
2584,102.3636364
2585,99.21818182
2586,104.85
2587,106.1212121
2588,107.4545455
2589,104.18
2590,106.7636364
2591,105.4545455
2592,104.9090909
2593,100.4363636
2594,99.14
2595,98.48333333
2596,99.77272727
2597,99.10909091
2598,97.86
2599,99.83636364
2600,103.58
2601,104.8363636
2602,104.3090909
2603,103.02
2604,101.8
2605,103.5757576
2606,101.1060606
2607,109.3090909
2608,107.9636364
2609,107.3636364
2610,108.7272727
2611,105.54
2612,106.7454545
2613,108.1090909
2614,104.76
2615,106.0545455
2616,103.5636364
2617,102.9090909
2618,104.18
2619,105.4909091
2620,106.12
2621,109.2363636
2622,110.5090909
2623,107.92
2624,109.8363636
2625,107.28
2626,108.5636364
2627,106.76
2628,94.05454545
2629,96.58181818
2630,94.74
2631,95.98181818
2632,93.54545455
2633,94.08
2634,95.41818182
2635,96.62
2636,95.4
2637,97.90909091
2638,95.95
2639,94.74242424
2640,97.21212121
2641,95.36
2642,91.67272727
2643,92.84
2644,94.12727273
2645,92.15
2646,93.42424242
2647,91.48
2648,92.76363636
2649,102.2181818
2650,99.70909091
2651,101.6545455
2652,100.38
2653,102.3636364
2654,99.78
2655,101.0545455
2656,98.42
2657,99.10909091
2658,96.52727273
2659,97.82
2660,97.22
2661,96
2662,98.54545455
2663,95.8490566
2664,95.36363636
2665,92.78181818
2666,94
2667,93.44
2668,94.69090909
2669,92.10909091
2670,100.38
2671,99.73333333
2672,98.43939394
2673,100.3272727
2674,97.81818182
2675,99.04
2676,97.12727273
2677,115.62
2678,111.1969697
2679,114.9666667
2680,113.6818182
2681,112.4333333
2682,111.7
2683,113.0363636
2684,107.9818182
2685,104.8030303
2686,107.3181818
2687,106.0666667
2688,104.2
2689,106.6545455
2690,105.42
2691,111.0363636
2692,109.9
2693,111.7636364
2694,110.4363636
2695,109.22
2696,108.5833333
2697,109.8181818
2698,114.3333333
2699,112.4545455
2700,113.7
2701,116.22
2702,114.9636364
2703,113.12
2704,114.3090909
2705,104.1333333
2706,105.3939394
2707,106.7575758
2708,103.48
2709,104.7818182
2710,106.0727273
2711,104.1454545
2712,108.62
2713,107.9666667
2714,109.2424242
2715,108.6181818
2716,107.3
2717,105.4181818
2718,106.68
2719,113.1060606
2720,111.12
2721,112.4
2722,113.7272727
2723,113.0909091
2724,110.4666667
2725,111.8030303
2726,97.7826087
2727,97.10606061
2728,95.76666667
2729,93.98148148
2730,95.25641026
2731,96.49056604
2732,94.53333333
2733,102.86
2734,101
2735,103.4848485
2736,102.2166667
2737,101.56
2738,102.8545455
2739,100.98
2740,100.4126984
2741,102.8636364
2742,99.73584906
2743,102.2545455
2744,100.98
2745,101.6727273
2746,99.07272727
2747,95.67647059
2748,96.13043478
2749,104.8909091
2750,102.9615385
2751,104.2272727
2752,101.8529412
2753,101.1904762
2754,102.28
2755,101.65
2756,107.4
2757,105.4833333
2758,106.6969697
2759,103.5636364
2760,107.3454545
2761,106.0545455
2762,104.76
2763,115.65
2764,116.6764706
2765,115.047619
2766,116.1351351
2767,115.6060606
2768,118.9347826
2769,118.9
2770,118.3275862
2771,118.3333333
2772,109.92
2773,108.7090909
2774,111.2727273
2775,109.3666667
2776,108.030303
2777,110.5606061
2778,109.8363636
2779,114.3939394
2780,115.7575758
2781,115.0727273
2782,113.7272727
2783,112.52
2784,111.75
2785,114.4242424
2786,116.3818182
2787,117.7
2788,116.9642857
2789,117.9444444
2790,116.36
2791,117.2857143
2792,111.95
2793,111.22
2794,112.5636364
2795,110.0181818
2796,110.5833333
2797,109.3484848
2798,111.8484848
2799,117.7636364
2800,117.0757576
2801,115.7272727
2802,114.45
2803,113.8
2804,115.0545455
2805,113.1666667
2806,113.25
2807,114.5606061
2808,111.9545455
2809,115.16
2810,112.62
2811,113.8727273
2812,113.1818182
2813,117.8181818
2814,116.5166667
2815,119.0757576
2816,115.7833333
2817,117.0757576
2818,118.3636364
2819,116.4545455
2820,145.1777778
2821,141.38
2822,143.3454545
2823,140.76
2824,142.0727273
2825,142.7818182
2826,141.4181818
2827,145.8571429
2828,144.56
2829,145.6
2830,145.25
2831,144.4444444
2832,144.2121212
2833,136.8545455
2834,135.64
2835,138.1636364
2836,135.02
2837,137.6181818
2838,136.3636364
2839,135.6363636
2840,141.3636364
2841,140.08
2842,140.6909091
2843,139.42
2844,140.1454545
2845,138.92
2846,139.5272727
2847,143.8545455
2848,144.7142857
2849,141.94
2850,144.490566
2851,143.2181818
2852,142.6545455
2853,143.9454545
2854,138.5272727
2855,139.8727273
2856,139.4090909
2857,138.0454545
2858,136.725
2859,138.8545455
2860,137.4727273
2861,142.3818182
2862,141.1
2863,143.6086957
2864,140.6
2865,143.025
2866,141.8636364
2867,142.58
2868,136.6545455
2869,134.1090909
2870,134.78
2871,136.0545455
2872,135.5454545
2873,134.275
2874,136.16
2875,139.7818182
2876,138.48
2877,141.0545455
2878,139.2181818
2879,137.92
2880,140.5090909
2881,137.32
2882,142.5384615
2883,142.36
2884,143
2885,143.6923077
2886,141.72
2887,143
2888,141.8461538
2889,141.0943396
2890,139.7619048
2891,141.6557377
2892,140.4242424
2893,139.1666667
2894,102.25
2895,106.7272727
2896,105.9
2897,106.8333333
2898,107.98
2899,108.5
2900,106.0163934
2901,107.2407407
2902,108.2222222
2903,119.8571429
2904,120.6578947
2905,110.4375
2906,109.8870968
2907,112.2631579
2908,110.3272727
2909,109.2258065
2910,110.9090909
2911,109.9047619
2912,108.8235294
2913,111.4528302
2914,112.4285714
2915,108.125
2916,110.4615385
2917,111.8604651
2918,112.5625
2919,111.1166667
2920,111.8333333
2921,113.3846154
2922,107
2923,108.6666667
2924,109.5833333
2925,102.4
2926,111.2820513
2927,112.6923077
2928,110.4285714
2929,111.8571429
2930,113
2931,117.5
2932,64.33333333
2933,118.2307692
2934,117.6666667
2935,118.7647059
2936,118.6666667
2937,68.28571429
2938,68.11111111
2939,67.85714286
2940,121
2941,122.0869565
2942,122.9090909
2943,97.6
2944,65.59090909
2945,66.6744186
2946,64.31666667
2947,65.84210526
2948,64.79220779
2949,64.96153846
2950,64.06060606
2951,67.04545455
2952,67.58333333
2953,67.10714286
2954,66.33333333
2955,65.03333333
2956,59.25757576
2957,58.13043478
2958,57.0212766
2959,58.47222222
2960,59.03030303
2961,57.71212121
2962,56.41666667
2963,62.55
2964,63.8030303
2965,61.25757576
2966,61.8
2967,63.04545455
2968,62.2987013
2969,60.98571429
2970,61.42857143
2971,60.17142857
2972,60.63636364
2973,59.43396226
2974,60.01818182
2975,58.67857143
2976,60.54545455
2977,65.125
2978,64.01428571
2979,66.37777778
2980,65.78333333
2981,64.48484848
2982,62
2983,63.23333333
2984,65.33333333
2985,64.58139535
2986,62.75324675
2987,62.875
2988,63.77777778
2989,61.703125
2990,62.22727273
2991,63.55384615
2992,60.91666667
2993,67.62162162
2994,59.5
2995,60.51111111
2996,59.70967742
2997,58.57142857
2998,57.75862069
2999,55.17647059
3000,55.62222222
3001,57.95384615
3002,56.65
3003,56.02272727
3004,57.30188679
3005,57.14285714
3006,54.33333333
3007,56.98181818
3008,55.1
3009,58.76666667
3010,60.07575758
3011,59.37878788
3012,58.1
3013,56.08571429
3014,57.4
3015,58.63636364
3016,56.96969697
3017,58.31818182
3018,55.7
3019,56.25757576
3020,55.01694915
3021,57.53030303
3022,55.64285714
3023,59.75324675
3024,63.54285714
3025,62.71666667
3026,60.23333333
3027,61.48484848
3028,60.78787879
3029,59.51666667
3030,59.18333333
3031,59.77358491
3032,60.83783784
3033,58.48717949
3034,63.56410256
3035,62.6875
3036,60.58333333
3037,63.11666667
3038,61.15151515
3039,59.88333333
3040,62.43333333
3041,61.6779661
3042,60.40909091
3043,64.22916667
3044,63.32307692
3045,62.05
3046,64.125
3047,63.73913043
3048,62.59090909
3049,61.28333333
3050,61.86363636
3051,53.33333333
3052,55.27419355
3053,54.6097561
3054,53.14285714
3055,53.73770492
3056,55.90909091
3057,54.30769231
3058,59.09375
3059,58.43243243
3060,58.07692308
3061,87.16666667
3062,86.8
3063,87.89393939
3064,86.66101695
3065,87.35
3066,84.39473684
3067,86.125
3068,89.125
3069,90.85714286
3070,90.52631579
3071,89.90769231
3072,88.48051948
3073,88.95
3074,90.08474576
3075,88.12857143
3076,89.38961039
3077,87.36666667
3078,88.65151515
3079,92.875
3080,91.25714286
3081,92.32727273
3082,93
3083,91.84848485
3084,90.48979592
3085,90.52941176
3086,89.65079365
3087,91.70588235
3088,71.1754386
3089,73.93103448
3090,74.43939394
3091,72.09756098
3092,73.15
3093,72.6969697
3094,73.88888889
3095,71.57142857
3096,76.66233766
3097,74.44186047
3098,75.4
3099,74.65517241
3100,75.89393939
3101,72.16666667
3102,73.73214286
3103,72.85
3104,73.375
3105,77.46969697
3106,79.27142857
3107,80.53246753
3108,78.03896104
3109,78.48333333
3110,77.22727273
3111,75.18181818
3112,82.09090909
3113,81.33333333
3114,82.53333333
3115,83.77272727
3116,83.01298701
3117,81.81428571
3118,81.03333333
3119,87.12857143
3120,85.85714286
3121,87.65151515
3122,85.13636364
3123,86.4
3124,85.57142857
3125,86.80519481
3126,83.64935065
3127,81.56666667
3128,80.63333333
3129,79.50724638
3130,80.84126984
3131,78.77272727
3132,80.05
3133,86.1038961
3134,84.84285714
3135,82.86363636
3136,84.13333333
3137,85.37878788
3138,83.34285714
3139,84.61038961
3140,88.1
3141,89.98701299
3142,88.72857143
3143,87.50649351
3144,87.96666667
3145,89.22727273
3146,86.6969697
3147,83.8
3148,81.86666667
3149,83.15
3150,81.19444444
3151,79.77142857
3152,82.38571429
3153,78.24675325
3154,75.75757576
3155,76.96363636
3156,74.93939394
3157,76.2
3158,74.16129032
3159,73.27272727
3160,81
3161,80.59090909
3162,78.10606061
3163,79.33333333
3164,77.71428571
3165,78.57352941
3166,78.88461538
3167,77.70689655
3168,77.4
3169,84.76923077
3170,86.72727273
3171,85.52083333
3172,84.43548387
3173,89.4
3174,90.72727273
3175,79.375
3176,80.75862069
3177,81.42857143
3178,78.82894737
3179,80.1
3180,77.76923077
3181,77.27659574
3182,77.95833333
3183,76.33333333
3184,57.88
3185,59.14285714
3186,56.71428571
3187,55.11111111
3188,55.18518519
3189,57.89090909
3190,59.04651163
3191,59.83333333
3192,58.45
3193,57.21212121
3194,59.66666667
3195,55.93333333
3196,60.33333333
3197,59.91666667
3198,63.65151515
3199,63.08888889
3200,64.325
3201,66.0877193
3202,65.58139535
3203,67
3204,66.5862069
3205,53.82352941
3206,53.375
3207,56.61818182
3208,57.9
3209,57.28333333
3210,55.08
3211,56.10714286
3212,55.575
3213,56.6
3214,61.08333333
3215,59.82539683
3216,61.75510204
3217,60.52
3218,59.12244898
3219,58.53125
3220,59.5
3221,58
3222,56.75609756
3223,59.28
3224,58.56666667
3225,57.36363636
3226,56.10526316
3227,55.6
3228,55.34782609
3229,53.57142857
3230,54.41935484
3231,61.81818182
3232,62.43333333
3233,63.66666667
3234,61.13636364
3235,60.45454545
3236,61.72
3237,62.37878788
3238,60.07692308
3239,60.61666667
3240,58.01851852
3241,59.33333333
3242,57.43396226
3243,58.625
3244,59.91666667
3245,66.66666667
3246,66.26666667
3247,65
3248,64.30909091
3249,65.6
3250,63
3251,64.88333333
3252,67.66666667
3253,65.04615385
3254,66.39215686
3255,64.39393939
3256,65.6969697
3257,71.6969697
3258,71
3259,72
3260,70.05555556
3261,56.8
3262,64.46938776
3263,65.74545455
3264,63.23636364
3265,61.95744681
3266,62.54545455
3267,63.86666667
3268,63.13333333
3269,62.79069767
3270,60.42857143
3271,61.41860465
3272,59.92307692
3273,60.68085106
3274,61.3
3275,59.5
3276,66.63333333
3277,64.62121212
3278,67.15151515
3279,65.9
3280,65.13333333
3281,66.46428571
3282,63.90769231
3283,64.83636364
3284,64.375
3285,61.64
3286,63.51612903
3287,61.07407407
3288,66.73076923
3289,69.53125
3290,67.925
3291,66.06060606
3292,67.33333333
3293,65.36363636
3294,67.86363636
3295,69.18181818
3296,70.48333333
3297,69.76666667
3298,68.5
3299,67.79245283
3300,69
3301,66.86956522
3302,76.34
3303,74.38333333
3304,75.25
3305,73.58823529
3306,72.39393939
3307,72.71052632
3308,72.56666667
3309,70.64615385
3310,71.9
3311,73.16666667
3312,71.18333333
3313,69.90909091
3314,68.57575758
3315,80.23255814
3316,79.5
3317,78.41538462
3318,77.66666667
3319,72.83333333
3320,72.10606061
3321,73.28333333
3322,74.56060606
3323,73.84848485
3324,70.25
3325,71.36363636
3326,78.56060606
3327,77.83333333
3328,76.58333333
3329,75.3030303
3330,77.13636364
3331,75.81666667
3332,75.1
3333,64.5625
3334,65.41860465
3335,70.97142857
3336,67
3337,80.58461538
3338,81.875
3339,81.07843137
3340,79.8
3341,79.15151515
3342,75.46666667
3343,74.4
3344,73.81578947
3345,74.76666667
3346,74
3347,77.54545455
3348,78.75714286
3349,76.71212121
3350,79.27272727
3351,78.05
3352,76.03030303
3353,77.3
3354,82.13636364
3355,83.4
3356,80.05194805
3357,82.6
3358,81.4025974
3359,83.8
3360,82.64705882
3361,77.78333333
3362,76.53030303
3363,78.28787879
3364,77.08333333
3365,75.75757576
3366,75.09375
3367,76.25714286
3368,82.27272727
3369,79.71212121
3370,79.01515152
3371,80.3
3372,81.51515152
3373,79.6
3374,80.83333333
3375,84.38961039
3376,86.04545455
3377,83.60606061
3378,84.8
3379,82.86363636
3380,85.38596491
3381,84.13333333
3382,100.1428571
3383,147.4642857
3384,146.9
3385,147.7894737
3386,150.4375
3387,158.3076923
3388,159
3389,159.75
3390,141.8333333
3391,139.0454545
3392,139.2941176
3393,140.2
3394,138.8461538
3395,139.2666667
3396,138.3055556
3397,140.8888889
3398,140
3399,141.7758621
3400,141.5
3401,141.0568182
3402,140.962963
3403,140.1428571
3404,187.8571429
3405,188.1428571
3406,188.6
3407,196.7142857
3408,191.625
3409,192.8823529
3410,186.4444444
3411,187
3412,132
3413,131.2
3414,132.3181818
3415,191.8888889
3416,177.1333333
3417,178
3418,128.25
3419,129.04
3420,130.0769231
3421,128.5
3422,129.8064516
3423,130.7021277
3424,196
3425,196.85
3426,197.8
3427,196.6666667
3428,142.3636364
3429,143.5568182
3430,141.6774194
3431,142.8196721
3432,148.5744681
3433,146.3068182
3434,147.5795455
3435,146.625
3436,147.75
3437,146.8510638
3438,145.7402597
3439,145.3333333
3440,144.4666667
3441,148
3442,146.6666667
3443,145.8
3444,148.2619048
3445,147.2954545
3446,149.2631579
3447,144.8295455
3448,146.0138889
3449,143.8522727
3450,145.0566038
3451,143.2619048
3452,144.2
3453,127.12
3454,127.5
3455,193.1111111
3456,183.375
3457,197.9333333
3458,198.5
3459,182.9230769
3460,183.3636364
3461,183.875
3462,188.9411765
3463,188.6
3464,192.4705882
3465,190.2653061
3466,191.8421053
3467,194.6666667
3468,191.3333333
3469,196.7692308
3470,196.1111111
3471,185.1904762
3472,202.2380952
3473,202.75
3474,198.1428571
3475,195.5714286
3476,201
3477,199.7272727
3478,200.5
3479,204.8333333
3480,205.8888889
3481,205.2
3482,167.0434783
3483,169.0196078
3484,168.147541
3485,163.9659091
3486,163.0895522
3487,161.9302326
3488,164.7727273
3489,162.6515152
3490,166.2025316
3491,167.4375
3492,165.2386364
3493,166.4875
3494,167.7613636
3495,165.8
3496,164.5
3497,170.9411765
3498,171.75
3499,169.9130435
3500,168.9746835
3501,170.75
3502,169.7356322
3503,168.25
3504,168.6818182
3505,171.6818182
3506,201.125
3507,198.625
3508,195.7142857
3509,137.76
3510,139.1090909
3511,139.7272727
3512,138.4363636
3513,137.16
3514,136.7857143
3515,138.027027
3516,135.6
3517,135.9333333
3518,137.1969697
3519,134.9117647
3520,135.32
3521,134.2758621
